Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
2;5-387;Ligatur und Teilverschluss der Vena cava;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-388;Naht von Blutgefäßen;197;51;3.8627;0.6041;0.7411;0.7919;0.8426;0.8731
2;5-389;Anderer operativer Verschluss an Blutgefäßen;87;39;2.2308;0.4713;0.5862;0.6782;0.7356;0.7816
2;5-38a;Endovaskuläre Implantation von Stent-Prothesen;32;4;8.00;0.75;0.75;0.75;0.9063;0.9063
2;5-38b;Endoskopische Entnahme von Blutgefäßen zur Transplantation;0;0;0;0;0;0;0;0
2;5-38c;Offen chirurgische Implantation von nicht großlumigen ungecoverten Stents;61;2;30.50;0.8689;0.8689;0.8689;0.8689;0.8689
2;5-38d;Offen chirurgische Implantation von nicht großlumigen gecoverten Stents;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-38e;Offen chirurgische Implantation von großlumigen ungecoverten Stents;12;3;4.00;0.5833;0.5833;0.5833;0.5833;0.9167
2;5-38f;Offen chirurgische Angioplastie (Ballon);198;6;33.00;0.8636;0.8636;0.9747;0.9747;0.9848
2;5-38g;Selektive offene intravasale Lyse;25;2;12.50;0.64;0.64;0.64;0.64;0.64
2;5-390;Shuntoperationen zwischen großem und kleinem Kreislauf [Links-Rechts-Shunt];0;0;0;0;0;0;0;0
2;5-391;Anlegen eines intraabdominalen venösen Shuntes;0;0;0;0;0;0;0;0
2;5-392;Anlegen eines arteriovenösen Shuntes;112;6;18.6667;0.5179;0.5179;0.8214;0.8214;0.9196
2;5-393;Anlegen eines anderen Shuntes und Bypasses an Blutgefäßen;336;10;33.60;0.7381;0.8601;0.9196;0.9464;0.9673
2;5-394;Revision einer Blutgefäßoperation;199;14;14.2143;0.2563;0.6935;0.8492;0.9447;0.9548
2;5-395;Patchplastik an Blutgefäßen;92;11;8.3636;0.5435;0.7283;0.8043;0.8587;0.9239
2;5-396;Transposition von Blutgefäßen;10;2;5.00;0.90;0.90;0.90;0.90;0.90
2;5-397;Andere plastische Rekonstruktion von Blutgefäßen;0;0;0;0;0;0;0;0
2;5-398;Operationen am Glomus caroticum und anderen Paraganglien;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-399;Andere Operationen an Blutgefäßen;1360;121;11.2397;0.6581;0.8132;0.8846;0.9228;0.9463
2;5-400;Inzision von Lymphknoten und Lymphgefäßen;5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-401;Exzision einzelner Lymphknoten und Lymphgefäße;2832;213;13.2958;0.6882;0.8037;0.8757;0.9202;0.9474
2;5-402;Regionale Lymphadenektomie (Ausräumung mehrerer Lymphknoten einer Region) als selbständiger Eingriff;396;137;2.8905;0.4116;0.5657;0.6894;0.7652;0.8283
2;5-403;Radikale zervikale Lymphadenektomie [Neck dissection];459;99;4.6364;0.4031;0.5839;0.695;0.78;0.8453
2;5-404;Radikale (systematische) Lymphadenektomie als selbständiger Eingriff;112;47;2.383;0.4464;0.5804;0.6696;0.75;0.7946
2;5-405;Operationen am Ductus thoracicus;0;0;0;0;0;0;0;0
2;5-406;Regionale Lymphadenektomie (Ausräumung mehrerer Lymphknoten einer Region) im Rahmen einer anderen Operation;439;62;7.0806;0.6219;0.7699;0.8519;0.8975;0.9248
2;5-407;Radikale (systematische) Lymphadenektomie im Rahmen einer anderen Operation;151;37;4.0811;0.5762;0.6623;0.7616;0.8212;0.8742
2;5-408;Andere Operationen am Lymphgefäßsystem;25;16;1.5625;0.36;0.44;0.56;0.60;0.68
2;5-410;Entnahme von hämatopoetischen Stammzellen aus Knochenmark und peripherem Blut zur Transplantation;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-411;Transplantation von hämatopoetischen Stammzellen aus dem Knochenmark;0;0;0;0;0;0;0;0
2;5-412;Inzision der Milz;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-413;Splenektomie;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-418;Andere Operationen am Knochenmark;0;0;0;0;0;0;0;0
2;5-419;Andere Operationen an der Milz;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-420;Inzision des Ösophagus;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-421;Ösophagostomie als selbständiger Eingriff;0;0;0;0;0;0;0;0
2;5-422;Lokale Exzision und Destruktion von erkranktem Gewebe des Ösophagus;34;18;1.8889;0.2647;0.4412;0.50;0.6176;0.7353
2;5-423;Partielle Ösophagusresektion ohne Wiederherstellung der Kontinuität;0;0;0;0;0;0;0;0
2;5-424;Partielle Ösophagusresektion mit Wiederherstellung der Kontinuität;0;0;0;0;0;0;0;0
2;5-425;(Totale) Ösophagektomie ohne Wiederherstellung der Kontinuität;0;0;0;0;0;0;0;0
2;5-426;(Totale) Ösophagektomie mit Wiederherstellung der Kontinuität;0;0;0;0;0;0;0;0
2;5-427;Rekonstruktion der Ösophaguspassage (als selbständiger Eingriff);-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-428;Rekonstruktion der Ösophaguspassage bei Atresie und Versorgung einer kongenitalen ösophagotrachealen Fistel;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-429;Andere Operationen am Ösophagus;249;41;6.0732;0.3896;0.6225;0.7751;0.8434;0.8916
2;5-430;Gastrotomie;0;0;0;0;0;0;0;0
2;5-431;Gastrostomie;131;49;2.6735;0.3206;0.4885;0.6031;0.7023;0.7786
2;5-432;Operationen am Pylorus;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-433;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens;147;29;5.069;0.3537;0.585;0.7279;0.8163;0.8639
2;5-434;Atypische partielle Magenresektion;7;6;1.1667;0.2857;0.2857;0.4286;0.4286;0.5714
2;5-435;Partielle Magenresektion (2/3-Resektion);2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-436;Subtotale Magenresektion (4/5-Resektion);-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-437;(Totale) Gastrektomie;7;3;2.3333;0.4286;0.4286;0.4286;0.4286;0.8571
2;5-438;(Totale) Gastrektomie mit Ösophagusresektion;0;0;0;0;0;0;0;0
2;5-439;Andere Inzision, Exzision und Resektion am Magen;0;0;0;0;0;0;0;0
2;5-444;Vagotomie;0;0;0;0;0;0;0;0
2;5-445;Gastroenterostomie ohne Magenresektion [Bypassverfahren];6;3;2.00;0.6667;0.6667;0.6667;0.6667;0.8333
2;5-447;Revision nach Magenresektion;0;0;0;0;0;0;0;0
2;5-448;Andere Rekonstruktion am Magen;172;19;9.0526;0.5291;0.6686;0.7674;0.8547;0.907
2;5-449;Andere Operationen am Magen;166;29;5.7241;0.4096;0.6084;0.7349;0.8253;0.8855
2;5-450;Inzision des Darmes;5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-451;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes;65;27;2.4074;0.3846;0.5692;0.6923;0.7538;0.80
2;5-452;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes;1751;87;20.1264;0.6294;0.8104;0.9063;0.944;0.9646
2;5-453;Ausschaltung eines Darmsegmentes als selbständiger Eingriff (z.B. bei zweizeitigen plastischen Operationen);0;0;0;0;0;0;0;0
2;5-454;Resektion des Dünndarmes;45;19;2.3684;0.4889;0.6222;0.7111;0.7556;0.80
2;5-455;Partielle Resektion des Dickdarmes;339;26;13.0385;0.5723;0.7109;0.823;0.8761;0.9263
2;5-456;(Totale) Kolektomie und Proktokolektomie;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-459;Bypass-Anastomose des Darmes;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-460;Anlegen eines Enterostomas, doppelläufig, als selbständiger Eingriff;13;8;1.625;0.4615;0.5385;0.5385;0.6154;0.6923
2;5-461;Anlegen eines Enterostomas, endständig, als selbständiger Eingriff;7;4;1.75;0.4286;0.4286;0.4286;0.7143;0.7143
2;5-462;Anlegen eines Enterostomas (als protektive Maßnahme) im Rahmen eines anderen Eingriffes;30;9;3.3333;0.40;0.70;0.7667;0.8333;0.8667
2;5-463;Anlegen anderer Enterostomata;6;3;2.00;0.50;0.50;0.50;0.50;0.8333
2;5-464;Revision und andere Eingriffe an einem Enterostoma;25;16;1.5625;0.40;0.48;0.56;0.60;0.68
2;5-465;Rückverlagerung eines doppelläufigen Enterostomas;54;12;4.50;0.4259;0.537;0.7037;0.7778;0.8333
2;5-466;Wiederherstellung der Kontinuität des Darmes bei endständigen Enterostomata;12;8;1.50;0.25;0.50;0.50;0.5833;0.6667
2;5-467;Andere Rekonstruktion des Darmes;105;50;2.10;0.40;0.5333;0.6286;0.7143;0.7619
2;5-468;Intraabdominale Manipulation am Darm;6;4;1.50;0.3333;0.3333;0.3333;0.6667;0.6667
2;5-469;Andere Operationen am Darm;5695;207;27.5121;0.6116;0.7723;0.8632;0.9176;0.9521
2;5-470;Appendektomie;840;72;11.6667;0.5738;0.744;0.85;0.9071;0.9393
2;5-471;Simultane Appendektomie;125;41;3.0488;0.32;0.504;0.632;0.736;0.824
2;5-479;Andere Operationen an der Appendix;5;4;1.25;0.40;0.40;0.40;0.60;0.60
2;5-480;Inzision des Rektums;8;7;1.1429;0.25;0.25;0.375;0.50;0.625
2;5-482;Peranale lokale Exzision und Destruktion von erkranktem Gewebe des Rektums;938;67;14.00;0.6013;0.7473;0.8465;0.9019;0.9382
2;5-484;Rektumresektion unter Sphinktererhaltung;161;21;7.6667;0.4224;0.677;0.795;0.8571;0.913
2;5-485;Rektumresektion ohne Sphinktererhaltung;13;6;2.1667;0.3846;0.3846;0.5385;0.5385;0.6923
2;5-486;Rekonstruktion des Rektums;312;36;8.6667;0.6186;0.7276;0.8397;0.9006;0.9327
2;5-489;Andere Operation am Rektum;79;25;3.16;0.3924;0.5443;0.6709;0.7342;0.8101
2;5-490;Inzision und Exzision von Gewebe der Perianalregion;1577;103;15.3107;0.676;0.8104;0.8827;0.9271;0.9562
2;5-491;Operative Behandlung von Analfisteln;2310;70;33.00;0.5212;0.7675;0.8693;0.916;0.9494
2;5-492;Exzision und Destruktion von erkranktem Gewebe des Analkanals;2155;77;27.987;0.6742;0.8306;0.9053;0.9415;0.9643
2;5-493;Operative Behandlung von Hämorrhoiden;3920;88;44.5455;0.5296;0.739;0.8276;0.8946;0.9408
2;5-494;Durchtrennung des Sphincter ani [Sphinkterotomie];24;11;2.1818;0.3333;0.50;0.5833;0.6667;0.7917
2;5-495;Primäre plastische Rekonstruktion bei anorektalen Anomalien;5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-496;Rekonstruktion des Anus und des Sphinkterapparates;229;27;8.4815;0.5066;0.6594;0.7817;0.8646;0.9127
2;5-499;Andere Operationen am Anus;94;26;3.6154;0.6383;0.7128;0.7766;0.8191;0.8617
2;5-500;Inzision der Leber;0;0;0;0;0;0;0;0
2;5-501;Lokale Exzision und Destruktion von erkranktem Gewebe der Leber (atypische Leberresektion);28;14;2.00;0.3929;0.5714;0.6429;0.7143;0.75
2;5-502;Anatomische (typische) Leberresektion;0;0;0;0;0;0;0;0
2;5-503;Leberteilresektion und Hepatektomie (zur Transplantation);0;0;0;0;0;0;0;0
2;5-504;Lebertransplantation;0;0;0;0;0;0;0;0
2;5-505;Rekonstruktion der Leber;9;6;1.50;0.4444;0.4444;0.5556;0.5556;0.6667
2;5-506;Implantation, Wechsel und Entfernung eines Katheterverweilsystems in Leberarterie und Pfortader (zur Chemotherapie) und offen chirurgische intrahepatische Chemoperfusion;0;0;0;0;0;0;0;0
2;5-509;Andere Operationen an der Leber;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-510;Cholezystotomie und Cholezystostomie;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-511;Cholezystektomie;2302;51;45.1373;0.3584;0.5743;0.7259;0.8271;0.9027
2;5-512;Biliodigestive Anastomose (von Ductus hepaticus, Ductus choledochus und Leberparenchym);5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-513;Endoskopische Operationen an den Gallengängen;469;25;18.76;0.5203;0.7207;0.8486;0.9041;0.9467
2;5-514;Andere Operationen an den Gallengängen;13;10;1.30;0.1538;0.3077;0.4615;0.5385;0.6154
2;5-515;Exzision und Resektion von erkranktem Gewebe der Gallengänge;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-516;Andere Rekonstruktion der Gallengänge;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-517;Einlegen oder Wechseln von selbstexpandierenden Stents und Stent-Prothesen in die Gallengänge;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-518;Operationen an Sphincter Oddi und Papilla duodeni major;0;0;0;0;0;0;0;0
2;5-519;Andere Operationen an Gallenblase und Gallengängen;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-520;Inzision des Pankreas;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-521;Lokale Exzision und Destruktion von erkranktem Gewebe des Pankreas;0;0;0;0;0;0;0;0
2;5-522;Marsupialisation einer Pankreaszyste;0;0;0;0;0;0;0;0
2;5-523;Innere Drainage des Pankreas;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-524;Partielle Resektion des Pankreas;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-525;(Totale) Pankreatektomie;0;0;0;0;0;0;0;0
2;5-526;Endoskopische Operationen am Pankreasgang;15;5;3.00;0.40;0.40;0.6667;0.6667;0.80
2;5-527;Anastomose des Ductus pancreaticus;0;0;0;0;0;0;0;0
2;5-528;Transplantation von Pankreas(gewebe);0;0;0;0;0;0;0;0
2;5-529;Andere Operationen am Pankreas und am Pankreasgang;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-530;Verschluss einer Hernia inguinalis;8476;148;57.2703;0.507;0.7373;0.8453;0.9132;0.9522
2;5-531;Verschluss einer Hernia femoralis;166;50;3.32;0.3012;0.4639;0.5904;0.6928;0.7831
2;5-534;Verschluss einer Hernia umbilicalis;1695;112;15.1339;0.544;0.7428;0.8472;0.9044;0.941
2;5-535;Verschluss einer Hernia epigastrica;622;64;9.7188;0.4084;0.6238;0.7428;0.8328;0.8826
2;5-536;Verschluss einer Narbenhernie;1022;96;10.6458;0.4941;0.6908;0.8102;0.8748;0.9188
2;5-537;Verschluss kongenitaler Bauchwanddefekte (Omphalozele, Laparoschisis);4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-538;Verschluss einer Hernia diaphragmatica;289;14;20.6429;0.6644;0.872;0.91;0.9516;0.9619
2;5-539;Verschluss anderer abdominaler Hernien;96;46;2.087;0.2917;0.4271;0.5833;0.6667;0.7604
2;5-540;Inzision der Bauchwand;90;23;3.913;0.7111;0.7778;0.8222;0.8444;0.8778
2;5-541;Laparotomie und Eröffnung des Retroperitoneums;301;97;3.1031;0.4219;0.5681;0.6844;0.7608;0.8272
2;5-542;Exzision und Destruktion von erkranktem Gewebe der Bauchwand;80;44;1.8182;0.2625;0.45;0.5625;0.675;0.725
2;5-543;Exzision und Destruktion von peritonealem Gewebe;525;84;6.25;0.6343;0.7829;0.84;0.8819;0.9124
2;5-545;Verschluss von Bauchwand und Peritoneum;53;27;1.963;0.3962;0.5094;0.6226;0.6981;0.7547
2;5-546;Plastische Rekonstruktion von Bauchwand und Peritoneum;122;38;3.2105;0.3361;0.5328;0.6475;0.7541;0.8197
2;5-547;Resektion von Gewebe in der Bauchregion ohne sichere Organzuordnung;37;14;2.6429;0.1892;0.4865;0.5676;0.7297;0.7838
2;5-549;Andere Bauchoperationen;490;69;7.1014;0.6388;0.7959;0.8694;0.9061;0.9306
2;5-550;Perkutan-transrenale Nephrotomie, Nephrostomie, Steinentfernung, Pyeloplastik und ureterorenoskopische Steinentfernung;1514;89;17.0112;0.3884;0.609;0.7424;0.8395;0.9115
2;5-551;Offen chirurgische Nephrotomie, Nephrostomie, Pyelotomie und Pyelostomie;27;16;1.6875;0.2963;0.3704;0.5185;0.5926;0.7037
2;5-552;Exzision und Destruktion von (erkranktem) Gewebe der Niere;88;39;2.2564;0.3182;0.4773;0.6136;0.7045;0.7841
2;5-553;Partielle Resektion der Niere;163;44;3.7045;0.2883;0.5031;0.6135;0.7178;0.7914
2;5-554;Nephrektomie;329;63;5.2222;0.31;0.5319;0.6383;0.7295;0.8146
2;5-555;Nierentransplantation;0;0;0;0;0;0;0;0
2;5-557;Rekonstruktion der Niere;119;45;2.6444;0.4118;0.5462;0.6723;0.7395;0.8151
2;5-559;Andere Operationen an der Niere;12;9;1.3333;0.25;0.4167;0.50;0.5833;0.6667
2;5-560;Transurethrale und perkutan-transrenale Erweiterung des Ureters;4122;100;41.22;0.5708;0.7584;0.8508;0.9139;0.9515
2;5-561;Inzision, Resektion und (andere) Erweiterung des Ureterostiums;307;64;4.7969;0.4365;0.6254;0.7296;0.8078;0.8632
2;5-562;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung;4212;116;36.3103;0.4646;0.6349;0.7528;0.8369;0.8962
2;5-563;Exzision und Destruktion von erkranktem Gewebe des Ureters, Ureterresektion und Ureterektomie;190;50;3.80;0.4632;0.6053;0.7105;0.7895;0.8474
2;5-564;Kutane Harnableitung durch Ureterokutaneostomie (nicht kontinentes Stoma);10;5;2.00;0.40;0.40;0.60;0.60;0.80
2;5-565;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma);48;12;4.00;0.3125;0.5417;0.7708;0.8333;0.875
2;5-566;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma);-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-567;Interne Harnableitung über den Darm;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-568;Rekonstruktion des Ureters;76;31;2.4516;0.4737;0.5921;0.6842;0.75;0.8026
2;5-569;Andere Operationen am Ureter;466;54;8.6296;0.4528;0.7296;0.8348;0.9013;0.9249
2;5-570;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase;2058;128;16.0781;0.3669;0.5656;0.6978;0.7993;0.8703
2;5-571;Zystotomie [Sectio alta];79;49;1.6122;0.2911;0.4304;0.557;0.6329;0.6962
2;5-572;Zystostomie;3499;186;18.8118;0.4481;0.6482;0.7817;0.8585;0.9163
2;5-573;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase;11588;148;78.2973;0.3277;0.5131;0.6332;0.7365;0.8157
2;5-574;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase;65;33;1.9697;0.3231;0.4923;0.5846;0.6769;0.7538
2;5-575;Partielle Harnblasenresektion;27;19;1.4211;0.2222;0.4074;0.5185;0.5926;0.6667
2;5-576;Zystektomie;81;21;3.8571;0.4321;0.642;0.7284;0.8025;0.8765
2;5-577;Ersatz der Harnblase;25;11;2.2727;0.28;0.40;0.52;0.60;0.76
2;5-578;Andere plastische Rekonstruktion der Harnblase;129;72;1.7917;0.2481;0.4109;0.5349;0.6434;0.7209
2;5-579;Andere Operationen an der Harnblase;1181;117;10.094;0.4369;0.6156;0.7671;0.862;0.9136
2;5-580;Offen chirurgische Urethrotomie und Urethrostomie;19;12;1.5833;0.2105;0.3684;0.5789;0.6316;0.6842
2;5-581;Plastische Meatotomie der Urethra;440;90;4.8889;0.5114;0.6455;0.7386;0.8045;0.8614
2;5-582;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra;489;110;4.4455;0.4724;0.6196;0.7178;0.7975;0.8569
2;5-583;Urethrektomie als selbständiger Eingriff;10;5;2.00;0.60;0.60;0.70;0.70;0.80
2;5-584;Rekonstruktion der Urethra;107;30;3.5667;0.5888;0.7009;0.757;0.8131;0.8598
2;5-585;Transurethrale Inzision von (erkranktem) Gewebe der Urethra;4294;140;30.6714;0.3943;0.5959;0.7168;0.8083;0.878
2;5-589;Andere Operationen an Urethra und periurethralem Gewebe;83;29;2.8621;0.5422;0.6627;0.7349;0.7952;0.8313
2;5-590;Inzision und Exzision von retroperitonealem Gewebe;52;32;1.625;0.2308;0.3846;0.5385;0.6346;0.6923
2;5-591;Inzision und Exzision von perivesikalem Gewebe;15;7;2.1429;0.2667;0.2667;0.5333;0.7333;0.80
2;5-592;Raffung des urethrovesikalen Überganges;50;4;12.50;0.56;0.56;0.56;0.92;0.92
2;5-593;Transvaginale Suspensionsoperation [Zügeloperation];1129;144;7.8403;0.3685;0.5598;0.682;0.7803;0.8512
2;5-594;Suprapubische (urethrovesikale) Zügeloperation [Schlingenoperation];81;19;4.2632;0.4198;0.6049;0.7407;0.8148;0.8642
2;5-595;Abdominale retropubische und paraurethrale Suspensionsoperation;204;43;4.7442;0.4118;0.6029;0.7108;0.7843;0.8578
2;5-596;Andere Harninkontinenzoperationen;149;30;4.9667;0.5168;0.6846;0.7785;0.8389;0.8792
2;5-597;Eingriffe bei artifiziellem Harnblasensphinkter;45;10;4.50;0.5111;0.6444;0.7111;0.7778;0.8444
2;5-598;Suspensionsoperation [Zügeloperation] bei Harninkontinenz des Mannes;17;10;1.70;0.2353;0.4118;0.5294;0.6471;0.7059
2;5-599;Andere Operationen am Harntrakt;50;28;1.7857;0.38;0.50;0.58;0.66;0.72
2;5-600;Inzision der Prostata;61;21;2.9048;0.459;0.5902;0.6885;0.7541;0.8361
2;5-601;Transurethrale Exzision und Destruktion von Prostatagewebe;7894;137;57.6204;0.3864;0.5638;0.6939;0.7877;0.8622
2;5-602;Transrektale und perkutane Destruktion von Prostatagewebe;29;4;7.25;0.5172;0.5172;0.5172;0.7586;0.7586
2;5-603;Exzision und Destruktion von Prostatagewebe;408;65;6.2769;0.3529;0.527;0.6789;0.7745;0.8529
2;5-604;Radikale Prostatovesikulektomie;728;50;14.56;0.3571;0.5467;0.6772;0.7775;0.864
2;5-605;Andere Exzision und Destruktion von Prostatagewebe;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-606;Operationen an den Vesiculae seminales;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-607;Inzision und Exzision von periprostatischem Gewebe;10;6;1.6667;0.30;0.30;0.50;0.50;0.70
2;5-609;Andere Operationen an der Prostata;285;74;3.8514;0.3298;0.5404;0.6596;0.7614;0.8211
2;5-610;Inzision an Skrotum und Tunica vaginalis testis;153;60;2.55;0.3072;0.5098;0.6275;0.7059;0.7843
2;5-611;Operation einer Hydrocele testis;1373;150;9.1533;0.3328;0.5142;0.6548;0.7582;0.8347
2;5-612;Exzision und Destruktion von erkranktem Skrotumgewebe;147;71;2.0704;0.3129;0.4966;0.5918;0.6871;0.7619
2;5-613;Plastische Rekonstruktion von Skrotum und Tunica vaginalis testis;16;13;1.2308;0.1875;0.375;0.4375;0.50;0.625
2;5-619;Andere Operationen an Skrotum und Tunica vaginalis testis;8;8;1.00;0.125;0.25;0.25;0.375;0.50
2;5-620;Inzision des Hodens;9;8;1.125;0.2222;0.3333;0.3333;0.4444;0.5556
2;5-621;Exzision und Destruktion von erkranktem Gewebe des Hodens;73;42;1.7381;0.2877;0.4384;0.5753;0.6575;0.7123
2;5-622;Orchidektomie;718;129;5.5659;0.3412;0.532;0.6713;0.766;0.844
2;5-624;Orchidopexie;390;79;4.9367;0.4564;0.6077;0.7231;0.8077;0.8718
2;5-625;Exploration bei Kryptorchismus;16;6;2.6667;0.375;0.375;0.625;0.625;0.8125
2;5-626;Operative Verlagerung eines Abdominalhodens;15;3;5.00;0.80;0.80;0.80;0.80;0.9333
2;5-627;Rekonstruktion des Hodens;0;0;0;0;0;0;0;0
2;5-628;Implantation, Wechsel und Entfernung einer Hodenprothese;38;23;1.6522;0.2105;0.4211;0.5263;0.6316;0.7105
2;5-629;Andere Operationen am Hoden;129;52;2.4808;0.3101;0.4729;0.6124;0.6899;0.7674
2;5-630;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici;259;70;3.70;0.4479;0.5869;0.6988;0.7915;0.8533
2;5-631;Exzision im Bereich der Epididymis;529;115;4.60;0.38;0.5501;0.6805;0.7675;0.8355
2;5-633;Epididymektomie;172;69;2.4928;0.3081;0.4826;0.6047;0.6919;0.7733
2;5-634;Rekonstruktion des Funiculus spermaticus;78;41;1.9024;0.2308;0.3974;0.5513;0.6538;0.7436
2;5-635;Vasotomie des Ductus deferens;8;6;1.3333;0.375;0.375;0.50;0.50;0.625
2;5-636;Destruktion, Ligatur und Resektion des Ductus deferens;527;56;9.4107;0.7609;0.852;0.9051;0.9279;0.9469
2;5-637;Rekonstruktion von Ductus deferens und Epididymis;8;7;1.1429;0.25;0.25;0.375;0.50;0.625
2;5-639;Andere Operationen an Funiculus spermaticus, Epididymis und Ductus deferens;102;31;3.2903;0.6961;0.7549;0.7843;0.8137;0.8529
2;5-640;Operationen am Präputium;1533;163;9.4049;0.4377;0.6275;0.7358;0.8174;0.8793
2;5-641;Lokale Exzision und Destruktion von erkranktem Gewebe des Penis;104;55;1.8909;0.2981;0.4519;0.5769;0.6731;0.7404
2;5-642;Amputation des Penis;35;28;1.25;0.2286;0.3714;0.4286;0.5143;0.60
2;5-643;Plastische Rekonstruktion des Penis;66;29;2.2759;0.2879;0.4848;0.6061;0.697;0.7879
2;5-644;Plastische Rekonstruktion bei männlicher Epispadie;0;0;0;0;0;0;0;0
2;5-645;Plastische Rekonstruktion bei männlicher Hypospadie;60;14;4.2857;0.3167;0.8167;0.8333;0.8667;0.8833
2;5-646;Operationen zur Geschlechtsumwandlung;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-649;Andere Operationen am Penis;33;20;1.65;0.2424;0.3939;0.5152;0.6364;0.697
2;5-650;Inzision des Ovars;431;48;8.9792;0.8283;0.8794;0.9049;0.9281;0.9443
2;5-651;Lokale Exzision und Destruktion von Ovarialgewebe;3031;147;20.619;0.4741;0.6394;0.7615;0.8479;0.9073
2;5-652;Ovariektomie;406;94;4.3191;0.399;0.5862;0.6946;0.7857;0.8424
2;5-653;Salpingoovariektomie;1705;137;12.4453;0.4082;0.5771;0.6997;0.7906;0.8569
2;5-656;Plastische Rekonstruktion des Ovars;279;32;8.7188;0.7814;0.8495;0.9032;0.9247;0.9427
2;5-657;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung;3191;147;21.7075;0.5606;0.7399;0.828;0.8897;0.9329
2;5-658;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung;208;43;4.8372;0.5865;0.75;0.8221;0.8606;0.899
2;5-659;Andere Operationen am Ovar;139;47;2.9574;0.4029;0.5396;0.6763;0.7698;0.8345
2;5-660;Salpingotomie;90;42;2.1429;0.3444;0.4778;0.6333;0.7222;0.7667
2;5-661;Salpingektomie;1623;114;14.2368;0.443;0.6574;0.7905;0.8799;0.9267
2;5-663;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation];646;82;7.878;0.3483;0.548;0.7136;0.8173;0.8854
2;5-665;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina;268;52;5.1538;0.541;0.6866;0.791;0.847;0.8881
2;5-666;Plastische Rekonstruktion der Tuba uterina;94;21;4.4762;0.5851;0.6915;0.7766;0.8404;0.8936
2;5-667;Insufflation der Tubae uterinae;1871;100;18.71;0.7483;0.8375;0.8904;0.9257;0.9487
